date,asset_id,time,open,close,high,low,volume,market_cap,url_shares,unique_url_shares,tweets,tweet_spam,tweet_followers,tweet_quotes,tweet_retweets,tweet_replies,tweet_favorites,tweet_sentiment1,tweet_sentiment2,tweet_sentiment3,tweet_sentiment4,tweet_sentiment5,tweet_sentiment_impact1,tweet_sentiment_impact2,tweet_sentiment_impact3,tweet_sentiment_impact4,tweet_sentiment_impact5,social_score,average_sentiment,sentiment_relative,news,price_score,social_impact_score,correlation_rank,galaxy_score,volatility,alt_rank,alt_rank_30d,market_cap_rank,percent_change_24h_rank,volume_24h_rank,social_volume_24h_rank,social_score_24h_rank,medium,youtube,social_contributors,social_volume,price_btc,social_volume_global,percent_change_24h,market_cap_global,market_dominance,name,symbol,close_end_1d,close_percent_change_1d,close_end_7d,close_min_7d,close_max_7d,close_loss_7d,close_gain_7d,close_change_7d,close_percent_change_7d,decision,color,adx,cci,cmo,dx,roc,rsi,willr,atr,corr,linreg,angle,intercept,slope,stdev,var,tsf,bband_upper,bband_middle,bband_lower,bband_relative,apo,macd,macdsignal,macdhist,ppo,tweet_sentiment_bullish,tweet_sentiment_bearish,tweet_sentiment_net,tweet_sentiment_impact_bullish,tweet_sentiment_impact_bearish,tweet_sentiment_impact_net,tweets_mean,tweet_followers_mean,tweet_sentiment_impact_net_mean,news_mean,volatility_mean,social_volume_global_mean,tweet_sentiment1_stdev,tweet_sentiment_impact_bearish_stdev,market_dominance_stdev,market_cap_global_pct_change
2020-10-01,1,1601510400,10690.735785,10617.890312,10692.686444,10573.66637,19200069922.0,201561005138.0,38739.0,24395.0,110913.0,63862.0,421695139.0,2976.0,30967.0,18421.0,91536.0,2805.0,12560.0,11145.0,80095.0,4308.0,83106787.0,51934740.0,29743467.0,241465658.0,15588387.0,421884429.0,3.6,84.0,711.0,3.0,3.5,3.0,65.5,0.00952639,36.0,1.0,1.0,906.0,2.0,1.0,1.0,15.0,71.0,33214,138153,1,332617.0,-1.5860205595908077,344914599102.0,58.43794541105907,Bitcoin,BTC,10584.873914,-0.0031095064113334,10933.910352,10491.860032,10788.310785,-0.0118696159309127,0.0160503139505402,316.02004000000125,0.0297629783990936,Hold,Grey,8.778621869101316,-34.101469685790796,-6.393464644983728,3.344595150529,-3.061555583460185,46.80326767750814,-48.01052980414645,261.720381192076,0.9775604963073601,10661.950967942847,-83.47977246539259,10775.693475342861,-8.74942364615492,211.40520203112845,44692.15944582224,10653.201544296693,11141.63262570512,10718.822221642864,10296.011817580607,0.38064164378036125,51.6347419294907,-45.049486122219605,-70.20745472376316,25.15796860154356,0.4863610933562824,84403.0,15365.0,69038.0,257054045.0,135041527.0,122012518.0,86166.9,320454137.85,161800014.05,583.8571428571429,0.008267040714285714,325926.5,347.15551613219793,33254784.377724778,1.0864338761224404,0.003288586385394421
2020-10-02,1,1601596800,10491.860032,10584.873914,10584.873914,10491.860032,19836666849.0,194288938523.0,29706.0,18665.0,86635.0,70069.0,273071340.0,1651.0,22000.0,10307.0,62555.0,2391.0,12356.0,12119.0,56085.0,3682.0,9498166.0,42218466.0,30829745.0,164078725.0,26536633.0,273202800.0,3.5,80.0,583.0,2.9,4.2,3.3,70.0,0.01110249,13.0,1.0,1.0,803.0,2.0,1.0,1.0,9.0,73.0,33920,107489,1,276366.0,-0.310950641133349,341004364180.0,56.97549912306814,Bitcoin,BTC,10553.924786,-0.0029239014325022,11060.652042,10491.860032,10933.910352,-0.0087874341022593,0.0329750208491714,475.7781279999999,0.044948870611554,Hold,Grey,8.589898202330534,-53.98648319111823,-7.775933134001656,6.136490534310373,-3.339597326830457,46.11203343299917,-51.33442532831018,252.02823110692765,0.9773697297547826,10660.61525188571,-78.54767989458571,10724.7855844,-4.936179424176107,203.60469767964588,41454.87291722,10655.679072461535,11099.909813502156,10692.700418142864,10285.491022783572,0.36760312339094525,12.235418307696818,-51.64258387751397,-66.49448055451333,14.85189667699936,0.11512450819391655,59767.0,14747.0,45020.0,190615358.0,51716632.0,138898726.0,87097.65,321407735.75,161733422.95,578.2142857142857,0.008752154285714285,324708.21428571426,371.9569227491452,32421944.544282548,1.095470227794748,-0.022180978296324594
2020-10-03,1,1601683200,10593.197684,10553.924786,10593.197684,10553.924786,13009666400.0,195151552133.0,23624.0,13340.0,73255.0,52228.0,199194673.0,1974.0,15550.0,9004.0,41842.0,1513.0,8478.0,13600.0,46634.0,3030.0,6235854.0,32620146.0,24818031.0,128821756.0,6767256.0,199291408.0,3.6,84.0,388.0,2.8,3.0,3.3,63.0,0.00332275,52.0,1.0,1.0,860.0,2.0,1.0,1.0,8.0,104.0,31797,88225,1,250041.0,-0.2923901432502241,341019964250.0,57.22584381890774,Bitcoin,BTC,10688.916585,0.012790672829038,11298.801046,10553.924786,11200.140209,0.0,0.061229868139407,744.8762600000009,0.0705781285259958,Buy,Green,8.390735134217305,-37.02963920746226,-9.13071566194443,5.801615248745322,-4.874870409125032,45.43464216902779,-44.747496462326254,236.83142159929002,0.9746040264781651,10682.37016974285,77.06557465858998,10625.765495828573,4.354205685713602,172.5985111612539,29790.246055081487,10686.724375428563,10999.264855108227,10654.06783278572,10308.870810463213,0.35494798577352704,15.801380346158112,-58.688473140182396,-64.93327907164715,6.244805931464754,0.1485859254510001,49664.0,9991.0,39673.0,135589012.0,38856000.0,96733012.0,87470.35,316723860.25,157781033.6,576.5714285714286,0.008508667142857142,323363.35714285716,591.0461669181467,33832517.698981054,1.0960372427688514,-0.0031158521000219652
2020-10-04,1,1601769600,10688.395851,10688.916585,10688.916585,10688.395851,13265850593.0,196393552315.0,25205.0,13514.0,71588.0,52518.0,205645703.0,2214.0,21569.0,10875.0,53180.0,1900.0,7232.0,9253.0,49163.0,4040.0,6452527.0,25893060.0,19428234.0,147501565.0,6458155.0,205762752.0,3.6,85.0,435.0,3.2,3.0,2.8,63.0,0.00376745,22.0,1.0,1.0,592.0,1.0,1.0,1.0,11.0,74.0,23662,86948,1,205259.0,1.2790672829038034,345824701938.0,56.78991443191058,Bitcoin,BTC,10788.310785,0.0092988095855739,11383.494357,10569.640821,11298.801046,-0.0111588263461034,0.057057649963876,694.5777719999987,0.064981120067371,Buy,Green,7.921614574779772,26.098427457771358,-2.0864296041898203,1.8230473020918303,-2.119287421280225,48.95678519790509,-21.323640996885675,229.55716284219798,0.9855637900986397,10729.37161462857,85.95139634737447,10545.702106942856,14.128423668131864,156.64923565692473,24538.983031898737,10743.500038296701,10950.835332099572,10637.536860785722,10324.238389471871,0.5819980448656721,6.160675923083545,-52.771365683409385,-62.5008963939996,9.729530710590211,0.05781530057007027,53203.0,9132.0,44071.0,153959720.0,32345587.0,121614133.0,87025.15,309441405.9,154060303.75,573.2142857142857,0.008252850714285715,319343.78571428574,636.5568466741071,35342278.616439514,1.1102723296833674,-0.013274076833891368
2020-10-05,1,1601856000,10703.694337,10788.310785,10788.310785,10703.694337,15078115506.0,197772139608.0,27356.0,15089.0,91529.0,53297.0,320542713.0,2354.0,28447.0,16172.0,72535.0,2718.0,8654.0,12198.0,64015.0,3944.0,9237963.0,33001578.0,27159718.0,226368118.0,24894844.0,320695690.0,3.6,86.0,425.0,3.9,3.6,1.8,65.0,0.0045433,27.0,1.0,1.0,741.0,2.0,1.0,1.0,18.0,75.0,27121,108837,1,260276.0,0.9298809585573992,347701585951.0,56.87984973294632,Bitcoin,BTC,10609.816555,-0.0165451509098326,11549.396643,10569.640821,11383.494357,-0.0202691569011931,0.0551693016507773,761.0858580000004,0.0705472685360723,Hold,Grey,7.519069479872949,54.756965559135466,2.884274161251109,2.28598324608425,3.406621751516048,51.442137080625564,-8.011686231844072,220.25980835346948,0.982031744278081,10738.908400742857,85.11064821109494,10586.938104400004,11.690022795604106,150.0905111450574,22527.161535784602,10750.598423538462,10963.104274861551,10662.923252571436,10362.742230281321,0.7088531971008161,31.760482711544682,-39.605190146810855,-57.92175514456185,18.316564997750994,0.29746312672946873,67959.0,11372.0,56587.0,251262962.0,42239541.0,209023421.0,87021.3,307411940.65,155049094.6,556.5,0.007315913571428571,313809.35714285716,514.1286664973567,35510095.19055639,1.03195577400024,0.0004579011769569874
2020-10-06,1,1601942400,10569.640821,10609.816555,10609.816555,10569.640821,17044421648.0,198462224613.0,26515.0,16341.0,91063.0,55782.0,427845078.0,2241.0,25284.0,14307.0,72538.0,2185.0,9193.0,13303.0,63128.0,3254.0,9589617.0,29725108.0,84811267.0,277180047.0,26653409.0,427991206.0,3.6,85.0,462.0,3.5,3.7,3.0,69.0,0.00528908,15.0,1.0,1.0,877.0,2.0,1.0,1.0,22.0,91.0,31773,109684,1,319592.0,-1.6545150909832658,339482120110.0,58.460287849237446,Bitcoin,BTC,10675.546412,0.0061951925991617,11447.395108,10569.640821,11589.185535,-0.0037866567995527,0.0923078146472251,837.5785530000012,0.078943735611082,Buy,Green,7.223234095956674,-40.53623367715827,-5.97020794996958,3.377374105045097,0.5743283804390931,47.014896025015204,-31.917579287786605,220.1462480425073,0.9825354498280984,10709.010404857141,81.15272154222676,10625.491417142855,6.424537516483566,147.60276700977425,21786.576828941703,10715.434942373626,10962.456445019558,10667.250911000008,10372.045376980459,0.4027214103713154,11.782730923081544,-43.07732520905665,-54.95286915746081,11.875543948404157,0.1102540658279896,66382.0,11378.0,55004.0,303833456.0,39314725.0,264518731.0,87030.7,309349666.1,156694602.2,553.5714285714286,0.006928296428571429,314056.5714285714,456.3246025114232,35792672.47305106,1.0708699895055982,-0.03298684663055873
2020-10-07,1,1602028800,10608.731238,10675.546412,10675.546412,10608.731238,15028731212.0,196760691699.0,28207.0,15688.0,87062.0,58950.0,337284833.0,2016.0,23469.0,13380.0,71865.0,2442.0,8717.0,12191.0,59848.0,3864.0,12252552.0,40803411.0,39617405.0,233697696.0,11024499.0,337429436.0,3.6,85.0,779.0,2.9,4.1,3.8,72.5,0.00497027,51.0,1.0,1.0,714.0,2.0,1.0,1.0,13.0,87.0,31044,105209,1,340553.0,0.6195192599161793,341633825489.0,57.59403109963282,Bitcoin,BTC,10933.910352,0.0242014722271811,11429.890236,10608.731238,11589.185535,-0.0062587123339087,0.0855824224578342,754.3438239999996,0.0706609099794712,Buy,Green,6.738776300126259,-41.86315906980564,-2.472802598983563,0.4408249543308555,4.404484297562727,48.76359870050822,-48.441849221432435,209.19402846804243,0.9416517625460947,10647.990541542855,-82.79675890393305,10750.849344171433,-7.91221558681369,82.4475235617687,6797.594141468406,10640.078325956041,10864.314989980687,10699.41994285715,10534.524895733613,0.4276099213602676,-1.669152147431305,-40.06334186228014,-51.97496369842467,11.911621836144533,-0.015602998101466812,63712.0,11159.0,52553.0,244722195.0,53055963.0,191666232.0,87270.4,307772961.45,156355511.05,554.9285714285714,0.006798250714285714,315190.28571428574,456.0231823681866,35580256.22834697,0.7429014918085646,-0.038531202063392445
2020-10-08,1,1602115200,10827.136624,10933.910352,10933.910352,10827.136624,18435007084.0,196823128247.0,39200.0,17362.0,131056.0,74566.0,542060986.0,5158.0,52127.0,22946.0,192722.0,3421.0,10660.0,14386.0,98250.0,4339.0,63515870.0,42827604.0,49575396.0,373347138.0,13067931.0,542381145.0,3.7,88.0,721.0,2.6,3.0,2.8,60.0,0.00994513,51.0,1.0,1.0,733.0,2.0,1.0,1.0,18.0,67.0,29821,151346,1,290600.0,2.4201472227181124,349594806240.0,56.30035822439511,Bitcoin,BTC,11060.652042,0.0115916159836462,11511.456669,10827.136624,11589.185535,-0.0097653743777466,0.0599305428620181,577.5463169999985,0.0528215705458345,Buy,Green,6.996026211333293,148.46781328293403,10.088414822919475,10.340275057024726,1.8789370927436266,55.04420741145973,-0.0,212.7061650060395,0.9429247518856083,10712.979222914288,-7.402240639515244,10714.668145085712,-0.12991709010953337,102.17952860201454,10440.65606532991,10712.849305824178,10918.182741204037,10713.823684000008,10509.46462679598,1.0384803370380156,-3.313493089737676,-16.6351677659477,-44.90700451192928,28.27183674598158,-0.030922439714796916,102589.0,14081.0,88508.0,386415069.0,106343474.0,280071595.0,89820.9,320362384.1,163026925.95,558.2857142857143,0.0065481378571428574,309650.0,608.3922606815503,25065413.176777396,0.7104617588263935,-0.014317243273060498
2020-10-09,1,1602201600,11200.140209,11060.652042,11200.140209,11060.652042,17845410514.0,204863002850.0,42913.0,15784.0,105193.0,76380.0,355135802.0,2333.0,28549.0,15134.0,98051.0,3197.0,10439.0,13611.0,71236.0,6710.0,9851296.0,55232309.0,34224735.0,243044111.0,12927418.0,355330036.0,3.7,85.0,669.0,5.0,4.1,4.5,86.0,0.01428184,110.0,1.0,1.0,989.0,2.0,1.0,1.0,25.0,68.0,38158,123657,1,312684.0,1.1591615983646295,356256209969.0,57.50440192125391,Bitcoin,BTC,11298.801046,0.0215311903037624,11322.134876,11060.652042,11589.185535,0.0,0.0477850212621308,261.4828340000004,0.0236408154787878,Hold,Grey,7.9165448429466565,222.56997283717584,15.556811616149128,19.883287053920384,3.293319816959661,57.77840580807456,-19.693925021425493,216.52928586275084,0.9698763805437464,10801.33216711428,84.04548983140594,10676.693599885719,9.587582094504775,135.63140085323,18395.87689740956,10810.919749208786,11010.275685206469,10739.012883500009,10467.750081793549,1.0928552615335085,-7.558775782043085,12.020262056146748,-33.52155119831407,45.54181325446082,-0.07035939287197057,77946.0,13636.0,64310.0,255971529.0,65083605.0,190887924.0,90984.65,326741091.85,165543334.35,565.4285714285714,0.006794952142857143,302203.35714285716,685.0955442578562,25546408.93788486,0.7133811282046882,-0.0062454766133528405
2020-10-10,1,1602288000,11162.002269,11298.801046,11298.801046,11162.002269,18028467798.0,209800561880.0,33158.0,13158.0,111020.0,72341.0,307104167.0,1871.0,41044.0,15429.0,84918.0,3229.0,25565.0,13050.0,64132.0,5044.0,9903053.0,70537865.0,36081396.0,183144389.0,7580726.0,307285758.0,3.4,75.0,522.0,2.9,3.0,2.3,58.5,0.01426341,23.0,1.0,1.0,623.0,3.0,1.0,1.0,21.0,78.0,36811,126137,1,300125.0,2.1531190303762453,362338543395.0,57.90180639195424,Bitcoin,BTC,11383.494357,0.007495778592365,11371.03976,11162.002269,11589.185535,-0.0121073710779631,0.0257004692637544,72.23871399999916,0.0063934849110006,Hold,Grey,9.004490968611211,214.43619225417012,24.81051234600354,23.14779060225042,5.209585514086812,62.40525617300177,-0.0,218.07355144398298,0.985157309099458,10945.322517114288,87.76231130129122,10612.628164885713,25.59187324835189,197.94425493453858,39181.9280615896,10970.91439036264,11174.863850869087,10778.97534100001,10383.086831130933,1.1565304271799906,19.56181083975389,53.331755688202975,-16.15088982101066,69.48264550921364,0.18167771540471142,69176.0,28794.0,40382.0,190725115.0,80440918.0,110284197.0,92230.0,329270569.9,163572677.0,574.5,0.00754007,298388.64285714284,579.3009744922583,26291617.276166786,0.7322335876068361,0.030685142114526665
2020-10-11,1,1602374400,11380.173376,11383.494357,11383.494357,11380.173376,14488554440.0,210375675455.0,28234.0,14169.0,89243.0,62575.0,272788330.0,2934.0,24125.0,13120.0,74192.0,2774.0,8746.0,13892.0,59679.0,4152.0,7267455.0,40833579.0,26315512.0,186652921.0,11833234.0,272936828.0,3.6,85.0,586.0,2.8,4.0,3.8,71.0,0.00361938,62.0,1.0,1.0,850.0,2.0,1.0,1.0,29.0,48.0,30970,105746,1,281485.0,0.7495778592365089,365550803016.0,57.55032507637302,Bitcoin,BTC,11549.396643,0.0145739331700009,11525.249355,11269.944517,11589.185535,-0.0099749546526699,0.0180692475921083,141.75499800000034,0.012452678725389,Hold,Grey,10.214001529139523,190.50134714407244,27.839084245504587,25.93763881600757,5.594067081041865,63.91954212275229,-0.0,208.54639141226986,0.9852734891616329,11100.978055085712,88.66504282336709,10543.124695342854,42.91179690329677,251.85178347580052,63429.3208399415,11143.88985198901,11325.754942165897,10822.051375214296,10318.347808262695,1.0573148758738597,41.9405025512915,91.84670279379316,5.448628701950103,86.39807409184306,0.388692316572201,63831.0,11520.0,52311.0,198486155.0,48101034.0,150385121.0,91624.85,325466381.0,163511717.4,580.5714285714286,0.007406551428571428,295424.78571428574,451.28398829927255,24132089.023116294,0.6969342357801764,0.1011496335176485
2020-10-12,1,1602460800,11589.185535,11549.396643,11589.185535,11549.396643,20527496609.0,209075711114.0,30260.0,17069.0,104868.0,64275.0,432559297.0,2181.0,35403.0,20008.0,111479.0,2765.0,10706.0,13424.0,73735.0,4237.0,7777584.0,151493958.0,42465396.0,218724886.0,12266515.0,432765700.0,3.6,85.0,769.0,4.0,3.0,3.1,68.5,0.00728141,27.0,1.0,1.0,644.0,2.0,1.0,1.0,23.0,78.0,31380,124717,1,322820.0,1.4573933170000908,371463961495.0,56.28425171382722,Bitcoin,BTC,11447.395108,-0.0088317630914357,11747.623814,11269.944517,11596.109925,-0.024196253244915,0.0040446512873305,198.22717100000045,0.0171634222225924,Hold,Grey,11.79584344456996,176.0468094034533,33.4904415913938,32.35978834516564,8.112982969592753,66.74522079569691,-3.6259880856884164,208.3424475971078,0.9905132938609066,11268.103811057139,89.03061133497602,10499.811290514286,59.09942465714256,309.8354884917281,95998.02992890775,11327.203235714282,11503.62852776918,10883.957550785724,10264.286573802268,1.0369293681088776,82.21560669872633,134.20991547431368,31.20088605642282,103.00902941789086,0.7603231275611603,77972.0,13471.0,64501.0,230991401.0,159271542.0,71719859.0,92312.55,330439644.85,159070171.0,593.7142857142857,0.007333463571428571,295181.64285714284,449.2983418621304,42010738.733807735,0.7039397909644183,0.10486835690123075
2020-10-13,1,1602547200,11457.795898,11447.395108,11457.795898,11447.395108,19708404159.0,212179537940.0,33744.0,18197.0,184921.0,55906.0,485357061.0,4098.0,100646.0,14594.0,168218.0,3037.0,26581.0,18925.0,128229.0,8149.0,15356344.0,68289812.0,50385610.0,331729622.0,19883229.0,485686262.0,3.6,83.0,825.0,3.1,3.3,3.6,68.0,0.00734682,38.0,1.0,1.0,904.0,2.0,1.0,1.0,14.0,132.0,32221,205966,1,412828.0,-0.8831763091435756,368283069173.0,57.6131665287956,Bitcoin,BTC,11429.890236,-0.0015291576672991,11906.723009,11269.944517,11747.623814,-0.0155013947999392,0.0262268143247877,459.3279009999988,0.0401251024068347,Hold,Grey,12.846262663375041,115.00198584364084,26.90955977436969,26.50171250784111,5.594842402473321,63.45477988718484,-12.921455540070493,200.74666812588575,0.99155527749888,11406.831783371428,89.22344028179158,10447.730368771428,73.77703189230765,341.5615827269771,116664.31479495764,11480.608815263735,11610.404241525393,10927.281076071438,10244.157910617483,0.8806883284238586,132.33463767308422,157.73413440663717,56.50753572646569,101.22659868017148,1.22167245333134,136378.0,29618.0,106760.0,351612851.0,83646156.0,267966695.0,97047.05,339045138.4,164537537.45,600.8571428571429,0.007369325714285714,301924.5,337.8662034424721,38238102.6913971,0.6870428356928389,0.13726686724893078
2020-10-14,1,1602633600,11394.576537,11429.890236,11429.890236,11394.576537,19415647350.0,211060988472.0,46163.0,21045.0,240927.0,59270.0,614607658.0,6543.0,124568.0,17729.0,181491.0,3533.0,20064.0,42326.0,170064.0,4940.0,13784054.0,63713454.0,90581639.0,423193430.0,23665412.0,614991877.0,3.6,88.0,681.0,3.1,3.8,2.5,65.0,0.00426843,29.0,1.0,1.0,912.0,2.0,1.0,1.0,8.0,117.0,39634,264585,1,402447.0,-0.1529157667299181,366320525444.0,57.61647896092714,Bitcoin,BTC,11511.456669,0.0071362393965162,12788.065721,11269.944517,11906.723009,-0.0139936356078231,0.0417180535555932,1358.1754850000016,0.11882664285981,Hold,Grey,13.604009683822719,88.7037980175808,25.763713937173417,23.454720949642503,5.94015850969527,62.8818569685867,-14.516686121346916,190.18037547403674,0.9923983513549168,11516.320580485717,89.31450249003535,10429.796438514284,83.57878015164864,362.2803173562594,131247.02834375203,11599.899360637366,11697.619144212531,10973.058509500011,10248.497874787492,0.8152474096810702,184.31762323718795,172.97085022647298,79.80019862646715,93.17065160000583,1.6986723886392714,175004.0,23597.0,151407.0,446858842.0,77497508.0,369361334.0,104347.35,348582828.9,177664312.4,611.1428571428571,0.007394867857142856,307692.35714285716,297.1216682006591,35862832.35733474,0.6741773956512369,0.06871085894275764
2020-10-15,1,1602720000,11412.410392,11511.456669,11511.456669,11412.410392,19526866903.0,211134783685.0,34064.0,20326.0,103545.0,55198.0,334402832.0,1706.0,28659.0,13059.0,87986.0,2890.0,10298.0,13963.0,73374.0,3020.0,7741961.0,46233681.0,39795060.0,229271270.0,11492270.0,334578555.0,3.6,85.0,669.0,2.6,3.6,2.7,63.0,0.00519067,24.0,1.0,1.0,667.0,2.0,1.0,1.0,7.0,113.0,78282,126956,1,383468.0,0.7136239396516281,367074821989.0,57.51818731150321,Bitcoin,BTC,11322.134876,-0.016446380197029,12979.952483,11269.944517,12933.828601,-0.0209801555914625,0.1235614199747981,1468.495814,0.127568200639161,Hold,Grey,14.518212031833745,85.47816121755588,28.981382319033948,26.402842555977095,8.415667620809009,64.49069115951698,-7.083483049240795,183.67079701160552,0.992887520192864,11604.027507571438,89.34336424218692,10469.74184814285,87.25274303296824,372.65012408323736,138868.11497925222,11691.280250604406,11782.18492602363,11036.884677857155,10291.58442969068,0.8183763807340371,248.08595882052032,189.44399431065722,101.72895776330516,87.71503654735206,2.2829898993597415,76394.0,13188.0,63206.0,240763540.0,53975642.0,186787898.0,105689.3,351105269.7,178249296.35,608.1428571428571,0.007085173571428571,311324.5714285714,279.67404496776084,36995176.23459429,0.6027948209487971,0.06597855710872569
2020-10-16,1,1602806400,11269.944517,11322.134876,11322.134876,11269.944517,19800834971.0,210655794247.0,39239.0,26200.0,113221.0,66122.0,297679725.0,2212.0,41196.0,9584.0,74558.0,2268.0,9861.0,17069.0,80401.0,3621.0,8418474.0,33797672.0,49126983.0,195575841.0,10886880.0,297851383.0,3.6,87.0,558.0,2.8,3.0,2.6,60.0,0.00701139,19.0,1.0,1.0,866.0,2.0,1.0,1.0,9.0,82.0,39551,141763,1,308297.0,-1.6446380197029016,359803827143.0,58.54740232189838,Bitcoin,BTC,11371.03976,0.0043194048238786,12916.170049,11269.944517,13176.680622,-0.0046095864050012,0.1637982382572705,1594.0351730000002,0.1407892760912911,Buy,Green,14.757205770830266,45.248948709963294,16.373216647152855,17.864124377785025,6.965231404644956,58.18660832357643,-25.795497342863158,187.80232236791934,0.9922998160003704,11612.804592257147,89.28829924136123,10566.28775802857,80.50129494065978,356.8095018412182,127313.02060417831,11693.305887197806,11803.165178825304,11089.546175142868,10375.927171460433,0.6629642005446333,285.40089269872624,185.08880468646385,118.4009271479369,66.68787753852695,2.6226478030386904,84022.0,12129.0,71893.0,206462721.0,42216146.0,164246575.0,107566.15,353664676.95,181952642.35,606.3571428571429,0.0067929521428571425,313605.35714285716,399.13155725908126,39569878.85876831,0.679065362146787,0.03845926833988211
2020-10-17,1,1602892800,11388.815736,11371.03976,11388.815736,11371.03976,13946174151.0,210370728490.0,60368.0,49714.0,75576.0,74452.0,187607590.0,1077.0,15464.0,7770.0,51631.0,1784.0,6668.0,10072.0,54882.0,2170.0,3795793.0,21783482.0,20251535.0,136009514.0,5843208.0,187748983.0,3.6,87.0,462.0,3.0,4.0,3.1,69.0,0.00327283,112.0,1.0,1.0,1134.0,2.0,1.0,1.0,7.0,90.0,32242,127629,1,263012.0,0.4319404823878692,361098357198.0,58.258567034866914,Bitcoin,BTC,11525.249355,0.013561608986934,13110.060064,11371.03976,13176.680622,0.0,0.1587929424318537,1739.0203039999997,0.1529341503243499,Buy,Green,15.172313966901765,52.51975234440159,18.587098400781578,20.568720515831252,7.742285363677404,59.29354920039079,-21.39639115425799,179.1507893416394,0.9909976755160372,11608.671315628575,89.19177437718687,10687.151745228564,70.88612080000084,330.2639040546813,109074.24632143974,11679.557436428577,11808.439338537944,11147.911530428582,10487.38372231922,0.6689014654886978,297.8793921538545,183.4685892636753,131.4144595710846,52.05412969259072,2.7282708726708185,57052.0,8452.0,48600.0,141852722.0,25579275.0,116273447.0,107121.65,346750921.95,179869927.85,611.6428571428571,0.006789386428571429,314531.85714285716,559.1186091051529,44146186.571407706,0.7124080587876466,0.03383754826189511
2020-10-18,1,1602979200,11596.109925,11525.249355,11596.109925,11525.249355,13294022356.0,211684427007.0,53386.0,38750.0,80261.0,72718.0,290554627.0,3346.0,20024.0,8941.0,67765.0,2114.0,9176.0,10177.0,56245.0,2549.0,8835213.0,40736824.0,64130226.0,164826957.0,12125483.0,290714872.0,3.6,84.0,550.0,3.0,3.7,2.9,65.5,0.00395302,46.0,1.0,1.0,833.0,2.0,1.0,1.0,6.0,73.0,25840,121504,1,227804.0,1.3561608986934035,366209325308.0,57.804215342949824,Bitcoin,BTC,11747.623814,0.019294546447581,13027.357528,11525.249355,13176.680622,0.0,0.1432881160426745,1502.1081730000003,0.1303319456900375,Buy,Green,16.12113248782601,82.29741383378808,25.302314895571264,28.455773259841177,7.824298780417505,62.65115744778562,-6.903331987671862,182.4307447458081,0.9922219093118522,11640.130335457141,89.13893386311074,10775.168835400003,66.53550000439516,317.218494935751,100627.57352930307,11706.665835461536,11842.086575300085,11207.649585428584,10573.212595557083,0.7503004826655382,336.6262273589855,192.40999969580844,143.61356759602936,48.79643209977908,3.0725880901856755,58794.0,11290.0,47504.0,176952440.0,49572037.0,127380403.0,106553.65,344988453.65,176873309.6,619.8571428571429,0.006802641428571428,316142.21428571426,602.7502839169532,44027684.13594809,0.687184345566016,0.05975594669846629
2020-10-19,1,1603065600,11539.275012,11747.623814,11747.623814,11539.275012,17510685022.0,213206575925.0,55306.0,36278.0,90091.0,67864.0,406258245.0,1778.0,26860.0,10981.0,114281.0,2258.0,10399.0,8883.0,65378.0,3173.0,11616634.0,73619358.0,66034517.0,243819200.0,11322436.0,406476849.0,3.6,84.0,710.0,4.1,3.9,3.9,77.5,0.00944682,8.0,1.0,1.0,536.0,2.0,2.0,1.0,11.0,93.0,31223,129499,1,575716.0,1.929454644758101,370382885587.0,57.56383035547129,Bitcoin,BTC,11906.723009,0.0135430958225267,13065.74761,11539.275012,13176.680622,-0.0177353995411144,0.1216464563920534,1318.123796,0.11220343933972,Buy,Green,17.372634872902637,106.15482797004725,33.78409996265751,33.64216587889881,8.892152331519988,66.89204998132875,-0.0,185.28386719253612,0.9848910320842132,11719.075308457142,89.15919393924459,10833.268580828573,68.1389790483515,322.79789955676483,104198.48395825922,11787.214287505494,11921.767743756396,11276.171944642867,10630.576145529338,0.8651292883290802,367.41047824360066,214.96194477288373,157.88324303140024,57.078701741483485,3.33574568397862,68551.0,12657.0,55894.0,255141636.0,85235992.0,169905644.0,106649.35,350446795.35,176140588.7,640.2142857142857,0.007152892857142857,338673.64285714284,613.8041024549608,22903802.49344162,0.6588764270444737,0.05349472856910675
