date,asset_id,time,open,close,high,low,volume,market_cap,url_shares,unique_url_shares,tweets,tweet_spam,tweet_followers,tweet_quotes,tweet_retweets,tweet_replies,tweet_favorites,tweet_sentiment1,tweet_sentiment2,tweet_sentiment3,tweet_sentiment4,tweet_sentiment5,tweet_sentiment_impact1,tweet_sentiment_impact2,tweet_sentiment_impact3,tweet_sentiment_impact4,tweet_sentiment_impact5,social_score,average_sentiment,sentiment_relative,news,price_score,social_impact_score,correlation_rank,galaxy_score,volatility,alt_rank,alt_rank_30d,market_cap_rank,percent_change_24h_rank,volume_24h_rank,social_volume_24h_rank,social_score_24h_rank,medium,youtube,social_contributors,social_volume,price_btc,social_volume_global,percent_change_24h,market_cap_global,market_dominance,name,symbol,close_end_1d,close_percent_change_1d,close_end_7d,close_min_7d,close_max_7d,close_loss_7d,close_gain_7d,close_change_7d,close_percent_change_7d,decision,color,close_btc,adx,cci,cmo,dx,roc,rsi,willr,atr,corr,linreg,angle,intercept,slope,stdev,var,tsf,bband_upper,bband_middle,bband_lower,bband_relative,apo,macd,macdsignal,macdhist,ppo,tweet_sentiment_bullish,tweet_sentiment_bearish,tweet_sentiment_net,tweet_sentiment_impact_bullish,tweet_sentiment_impact_bearish,tweet_sentiment_impact_net,tweets_mean,tweet_followers_mean,tweet_sentiment_impact_net_mean,news_mean,volatility_mean,social_volume_global_mean,tweet_sentiment1_stdev,tweet_sentiment_impact_bearish_stdev,market_dominance_stdev,market_cap_global_pct_change
2020-02-13,29,1581552000,0.002997,0.002982,0.003172,0.002955,103557937.0,368653111.0,234.0,153.0,720.0,790.0,812733.0,2.0,95.0,17.0,244.0,11.0,84.0,145.0,395.0,85.0,2161.0,216810.0,147388.0,412748.0,33984.0,813613.0,3.6,83.0,0.0,3.0,3.1,3.1,63.0,0.01860501,134.0,28.0,33.0,1274.0,36.0,32.0,57.0,0.0,0.0,1666,933,2.913749614574536e-07,299799,-1.094527363184081,301598373975.0,0.1222331228584668,Dogecoin,DOGE,0.003191,0.0700871898054996,0.002661,0.002261,0.003221,-0.2417840375586854,0.0801475519785379,-0.0003209999999999,-0.1076458752515089,Hold,Grey,10234.235588,21.241510053561893,66.7797169616703,26.514298691861033,9.045966267325722,23.427152317880772,63.25714934593052,-49.84423676012461,0.00023320086367377242,0.0,0.0031715714285714272,0.003627263575097729,0.002348571428571429,6.330769230769217e-05,0.0002919573022318858,8.523906632652071e-08,0.0032348791208791196,0.0033439860330352015,0.00276007142857143,0.0021761568241076583,0.6900351264825568,0.00024693589743589404,0.00020181110770966636,0.00016354962358506548,3.826148412460089e-05,9.587022851368904,480.0,95.0,385.0,446732.0,218971.0,227761.0,2224.1,1849794.8,1128930.1,0.7142857142857143,0.026647322142857144,278997.5,3.199702367110919,214517.1683027236,0.00826232071172433,0.3027171223679008
2020-02-14,29,1581638400,0.003033,0.003191,0.003221,0.002984,92811620.0,368322415.0,274.0,176.0,1629.0,990.0,1688020.0,201.0,264.0,82.0,510.0,26.0,61.0,672.0,841.0,29.0,4460.0,50107.0,370447.0,1252686.0,11377.0,1689660.0,3.5,90.0,0.0,3.4,3.0,3.3,65.0,0.02143436,71.0,29.0,33.0,748.0,32.0,21.0,37.0,0.0,0.0,915,1877,3.061292989405635e-07,303221,7.008718980549967,309927444391.0,0.1188414971522592,Dogecoin,DOGE,0.002873,-0.0996552804763396,0.002646,0.002261,0.003221,-0.2914446881855217,0.0094014415543716,-0.0005449999999999,-0.1707928549044186,Sell,Red,10423.700087,20.54618482243513,77.16918796730991,36.845362490562465,11.506956817787243,34.64135021097046,68.42268124528124,-34.098101265822784,0.0002336150876970744,0.0,0.0032266571428571414,0.0035959083024777864,0.00241077142857143,6.276043956043933e-05,0.000290165575533141,8.419606122447896e-08,0.0032894175824175805,0.003399045436780569,0.002818714285714287,0.0022383831346480046,0.820752826728056,0.0002742243589743559,0.0002136370585258335,0.00017356711057321908,4.0069947952614434e-05,10.526069732535984,870.0,87.0,783.0,1264063.0,54567.0,1209496.0,2126.15,1873524.15,1151529.9,0.7142857142857143,0.027604774285714284,282803.78571428574,7.568732673685485,218061.90296084448,0.008028952531951624,0.35574129871669125
2020-02-15,29,1581724800,0.003035,0.002873,0.003064,0.002693,86764566.0,390235672.0,510.0,178.0,1762.0,1008.0,1765138.0,65.0,697.0,332.0,694.0,6.0,47.0,395.0,1304.0,10.0,1370.0,57339.0,287797.0,1417322.0,3098.0,1767558.0,3.7,95.0,0.0,5.0,3.5,3.1,75.5,0.03155339,40.0,28.0,33.0,915.0,34.0,17.0,27.0,0.0,0.0,1530,1976,2.9046445386787496e-07,232194,-9.965528047633962,290739121115.0,0.13422193425619,Dogecoin,DOGE,0.002782,-0.0316742081447963,0.002594,0.002261,0.003064,-0.2130177514792899,0.0664810302819351,-0.000279,-0.0971110337626175,Sell,Red,9891.055383,19.431646056123405,7.514058019588152,11.223807893422723,4.94264209407094,19.75823259691538,55.61190394671136,-61.24284546197873,0.0002524997242901405,0.0,0.0031806571428571453,0.002891988727868109,0.002524485714285713,5.047472527472558e-05,0.00026585219155593053,7.067738775509117e-08,0.003231131868131871,0.003384275811683291,0.00285257142857143,0.002320867045459569,0.5192104598696455,0.00028703846153845837,0.00019510027288578398,0.00017787374303573206,1.7226529850051923e-05,10.930794580739528,1314.0,53.0,1261.0,1420420.0,58709.0,1361711.0,2011.6,1889495.9,1173884.35,0.7142857142857143,0.02932294857142857,280469.4285714286,7.65319727770221,200525.08387635462,0.008199248194832568,0.2253280247518199
2020-02-16,29,1581811200,0.002883,0.002782,0.002974,0.002625,93744198.0,365413970.0,327.0,186.0,1349.0,1298.0,1380518.0,46.0,568.0,198.0,676.0,1.0,56.0,515.0,765.0,12.0,1112.0,109201.0,651719.0,612175.0,7799.0,1382603.0,3.6,93.0,0.0,2.7,3.8,2.7,64.5,0.04376923,55.0,27.0,34.0,1053.0,31.0,14.0,31.0,0.0,0.0,1564,1597,2.802674939251026e-07,223230,-3.167420814479636,287530138889.0,0.1270871886376637,Dogecoin,DOGE,0.002652,-0.0467289719626169,0.002673,0.002261,0.002994,-0.187275341480949,0.0762041696621135,-0.000109,-0.0391804457225018,Sell,Red,9926.231405,18.639759019387586,-22.913068508923484,5.156309308074186,8.345227541821927,10.836653386454188,52.57815465403709,-68.6835650040883,0.000259392601126559,0.0,0.0031135714285714287,0.0021293882002640574,0.0026304285714285713,3.716483516483519e-05,0.0002495458732520536,6.227314285713001e-08,0.003150736263736264,0.003371091746504109,0.0028720000000000017,0.0023729082534958944,0.4098362168575143,0.00029815384615384296,0.0001710945260408928,0.0001765178996367642,-5.423373595871394e-06,11.296504087550693,777.0,57.0,720.0,619974.0,110313.0,509661.0,1898.35,1873601.75,1134973.8,0.6428571428571429,0.031015604285714284,275699.28571428574,8.38365757206926,190333.7488758703,0.008143044202179702,0.1788420646155815
2020-02-17,29,1581897600,0.002757,0.002652,0.002777,0.002537,86623378.0,336045923.0,218.0,146.0,1304.0,784.0,3817323.0,52.0,465.0,186.0,592.0,3.0,53.0,248.0,940.0,60.0,14514.0,438652.0,280528.0,2208794.0,876130.0,3818958.0,3.7,93.0,1.0,1.9,3.0,3.1,56.5,0.03496547,36.0,28.0,34.0,551.0,34.0,16.0,30.0,0.0,1.0,1373,1497,2.7123945519465693e-07,286367,-4.672897196261694,284626002013.0,0.1180657847924419,Dogecoin,DOGE,0.002772,0.0452488687782806,0.002583,0.002261,0.002994,-0.1474358974358973,0.1289592760180996,-6.900000000000005e-05,-0.0260180995475113,Hold,Grey,9777.338618,18.215511339581408,-73.32786885245896,-2.9857471723110827,12.700291502101098,7.36842105263158,48.50712641384445,-79.31316434995914,0.00025836455818894767,0.0,0.0029995714285714296,0.0010099168168073319,0.0027704285714285704,1.762637362637379e-05,0.00023241803470714186,5.40181428571302e-08,0.0030171978021978035,0.003349836069414285,0.0028850000000000017,0.002420163930585718,0.2493740101821343,0.00029380769230768914,0.00013996643918474288,0.00016920760754635995,-2.9241168361617074e-05,11.092556559114675,1000.0,56.0,944.0,3084924.0,453166.0,2631758.0,1793.2,1978303.0,1223643.8,0.7142857142857143,0.03267638714285714,276018.0714285714,8.591246929842244,205791.62374584732,0.00809330900312745,0.11548058321095467
2020-02-18,29,1581984000,0.002855,0.002772,0.002994,0.002758,85218792.0,340810705.0,366.0,167.0,3067.0,899.0,2037481.0,24.0,1311.0,292.0,1017.0,7.0,63.0,1608.0,1246.0,143.0,4982.0,100214.0,906524.0,960030.0,68375.0,2040761.0,3.5,93.0,3.0,2.7,3.1,3.0,64.0,0.02741014,26.0,29.0,33.0,486.0,31.0,11.0,14.0,0.0,0.0,1132,3322,2.720050625158332e-07,315279,4.524886877828067,297323772358.0,0.1146261203055228,Dogecoin,DOGE,0.002615,-0.0566378066378066,0.002457,0.002261,0.002994,-0.1843434343434344,0.08008658008658,-0.000315,-0.1136363636363636,Sell,Red,10190.986794,16.91960308145105,-24.815564966550212,4.374542055828295,0.07279572575641925,11.414790996784575,52.18727102791415,-69.78653530377666,0.00026433851831830855,0.0,0.0029138000000000002,7.505117492258915e-05,0.0028967714285714286,1.3098901098901302e-06,0.0002079925920972473,4.3260918367331904e-08,0.0029151098901098902,0.003321270898480211,0.0029052857142857166,0.002489300530091222,0.3397951184922508,0.00028296794871794477,0.00012355592738365947,0.00016007727151381984,-3.6521344130160374e-05,10.593625058196025,1389.0,70.0,1319.0,1028405.0,105196.0,923209.0,1825.15,2016487.7,1237103.15,0.9285714285714286,0.033497213571428576,278233.5,8.36375399879629,160250.7570223558,0.008198004677639856,0.17423366868568513
2020-02-19,29,1582070400,0.002686,0.002615,0.002809,0.002261,89438044.0,345226247.0,226.0,174.0,706.0,429.0,1340033.0,3.0,148.0,44.0,289.0,3.0,63.0,234.0,382.0,24.0,4982.0,112808.0,401885.0,468201.0,352641.0,1340978.0,3.5,86.0,1.0,3.5,3.2,3.8,70.5,0.02091255,73.0,29.0,34.0,1093.0,30.0,20.0,34.0,0.0,0.0,2116,978,2.7188464898572305e-07,303604,-5.663780663780664,278451244872.0,0.1239808596146501,Dogecoin,DOGE,0.002661,0.0175908221797323,0.002331,0.002261,0.002809,-0.1353728489483748,0.0741873804971318,-0.0002839999999999,-0.108604206500956,Hold,Grey,9618.049455,17.26171484431261,-121.00133079164145,-5.174223965386925,21.709167761512873,0.8873456790123413,47.412888017306535,-73.98971344599558,0.00028460005272414366,0.0,0.002794400000000003,-0.000991909571822969,0.0030194571428571403,-1.7312087912087508e-05,0.00020558851562060902,4.22666377550854e-08,0.0027770879120879153,0.0033181056026697917,0.0029069285714285738,0.002495751540187356,0.14500865898645848,0.00025589102564102214,9.67664275123418e-05,0.00014741510271352423,-5.0648675201182434e-05,9.522616781408349,406.0,66.0,340.0,820842.0,117790.0,703052.0,1704.6,2021977.85,1222903.65,1.0,0.03294519857142857,278214.14285714284,8.532849688675162,140269.73423847838,0.007864891933267545,0.06414988504118013
2020-02-20,29,1582156800,0.002616,0.002661,0.002701,0.002584,127736121.0,322309332.0,376.0,176.0,1213.0,545.0,1389936.0,5.0,162.0,27.0,376.0,88.0,54.0,97.0,940.0,34.0,44875.0,158062.0,97140.0,1080336.0,10093.0,1391112.0,3.7,89.0,1.0,3.2,3.0,3.5,67.5,0.02994802,23.0,30.0,33.0,587.0,29.0,22.0,58.0,0.0,1.0,694,1440,2.757228734515521e-07,271749,1.7590822179732326,278748129083.0,0.1156274422577484,Dogecoin,DOGE,0.002646,-0.0056369785794814,0.002331,0.002222,0.002712,-0.1649755730928223,0.0191657271702366,-0.00033,-0.1240135287485907,Sell,Red,9650.994735,17.579390052684058,-93.08256567724335,-2.2233831529631374,21.70916776151287,1.0634257500949484,48.88830842351843,-70.60984570168992,0.0002726286203867048,0.0,0.002692028571428571,-0.0019119160879653668,0.0031258285714285713,-3.336923076923079e-05,0.00020303429136324226,4.122292346937395e-08,0.0026586593406593404,0.0033149971541550577,0.002908928571428573,0.0025028599887020886,0.19472081567614144,0.00019824999999999704,7.834426747057059e-05,0.0001336009356649335,-5.5256668194362906e-05,7.334443211246648,974.0,142.0,832.0,1090429.0,202937.0,887492.0,1651.85,2043449.45,1243519.35,0.7857142857142857,0.03410879571428572,277608.9285714286,31.51416914885837,139270.10306936805,0.008061688746192638,0.09005318529796269
2020-02-21,29,1582243200,0.002682,0.002646,0.002712,0.002615,104652131.0,328916707.0,425.0,180.0,832.0,692.0,1554484.0,3.0,79.0,17.0,122.0,3.0,57.0,118.0,644.0,10.0,1408.0,84824.0,205474.0,1254783.0,8216.0,1555280.0,3.7,89.0,2.0,1.8,3.6,3.2,61.0,0.01155274,82.0,29.0,33.0,948.0,29.0,29.0,36.0,0.0,0.0,890,1080,2.72129076694786e-07,249056,-0.5636978579481494,282148204419.0,0.1165758639780486,Dogecoin,DOGE,0.002594,-0.019652305366591,0.002284,0.002222,0.002712,-0.1602418745275887,0.0249433106575964,-0.0003619999999999,-0.1368102796674224,Sell,Red,9723.327004,17.82632404491057,-86.50736786797543,-3.1773462127864964,21.03646594385527,-3.6767382599199094,48.411326893606756,-71.71197648787656,0.00026008371893051157,0.0,0.002601285714285714,-0.0026481983347299027,0.003202142857142858,-4.621978021978031e-05,0.00021032336619436904,4.4235918367330654e-08,0.0025550659340659336,0.003322361018103026,0.002901714285714288,0.00248106755332555,0.1960462711047863,0.0001358910256410227,6.182155783703925e-05,0.00011924506009935464,-5.742350226231539e-05,5.003918347307086,654.0,60.0,594.0,1262999.0,86232.0,1176767.0,1636.1,2062279.25,1275034.7,0.8571428571428571,0.033496655714285714,279139.0714285714,31.876995735841497,135840.62089326113,0.008116521716297913,0.09160428472009663
2020-02-22,29,1582329600,0.00264,0.002594,0.002656,0.002566,108471652.0,324426597.0,829.0,215.0,1472.0,953.0,1168884.0,2.0,220.0,50.0,216.0,5.0,41.0,220.0,991.0,215.0,1787.0,51684.0,345100.0,685923.0,84878.0,1170495.0,3.9,94.0,2.0,4.3,3.3,1.9,66.5,0.01200161,88.0,29.0,33.0,1148.0,29.0,14.0,26.0,0.0,0.0,848,1735,2.671840767133516e-07,235423,-1.9652305366591067,280545650759.0,0.1156412855170923,Dogecoin,DOGE,0.002673,0.0304548959136469,0.002221,0.002222,0.002696,-0.1434078643022359,0.0393215111796453,-0.000373,-0.1437933693138011,Hold,Grey,9708.662402,18.201306873877826,-93.10510164940565,-6.580116568550511,23.076083650452155,-17.989250711349992,46.709941715724746,-75.53269654665687,0.00024793488186404647,0.0,0.002559485714285715,-0.002658398242709246,0.003162657142857142,-4.639780219780207e-05,0.00021088164056293554,4.447106632651514e-08,0.002513087912087913,0.003282834709697302,0.0028610714285714307,0.0024393081474455595,0.18338705557949478,9.794871794871441e-05,4.402374763598721e-05,0.00010420079760668115,-6.017704997069394e-05,3.5965804240574126,1206.0,46.0,1160.0,770801.0,53471.0,717330.0,1658.2,2074093.55,1291984.75,0.9285714285714286,0.029505890714285714,278244.28571428574,31.930728594434363,136517.49135271317,0.008265675130247008,0.08604128539677536
2020-02-23,29,1582416000,0.002666,0.002673,0.002696,0.002644,136177753.0,329571308.0,415.0,203.0,819.0,919.0,879639.0,4.0,305.0,75.0,234.0,1.0,63.0,301.0,439.0,15.0,1115.0,37023.0,468865.0,358989.0,14265.0,880865.0,3.5,87.0,0.0,3.0,3.3,2.5,62.0,0.01061238,76.0,28.0,33.0,831.0,26.0,26.0,33.0,0.0,0.0,1285,1075,2.672292757946643e-07,239460,3.045489591364691,291378633376.0,0.1131075755903884,Dogecoin,DOGE,0.002583,-0.0336700336700337,0.002276,0.002208,0.002696,-0.1739618406285073,0.0086045641601197,-0.000397,-0.1485222596333708,Sell,Red,10002.646574,18.3543118953846,-60.720772392697086,-0.7850275871290107,20.343377174972684,-17.550894509562,49.607486206435496,-58.08748728382502,0.0002375109617309003,0.0,0.0025655428571428555,-0.0022467501045020824,0.0030753142857142873,-3.921318681318704e-05,0.000187031973693424,3.498095918365765e-08,0.002526329670329669,0.0031944925188154213,0.0028204285714285736,0.0024463646240417258,0.30293667371784094,5.884615384615065e-05,3.587989351680433e-05,9.053661678870579e-05,-5.465672327190146e-05,2.1562050790607343,454.0,64.0,390.0,373254.0,38138.0,335116.0,1606.9,2057830.75,1265919.7,0.9285714285714286,0.026503001428571427,275958.85714285716,31.930728594434363,143554.4519511674,0.006431797994531384,0.12448773311741324
2020-02-24,29,1582502400,0.00259,0.002583,0.002613,0.002559,112791688.0,325575884.0,388.0,204.0,921.0,629.0,3631758.0,22.0,363.0,59.0,990.0,10.0,44.0,138.0,706.0,23.0,4979.0,79193.0,1141998.0,2386568.0,20454.0,3634301.0,3.7,89.0,0.0,3.0,3.0,3.1,63.0,0.01506998,39.0,28.0,33.0,966.0,29.0,25.0,52.0,0.0,0.0,1082,1248,2.6702293989982945e-07,276682,-3.367003367003376,280012190611.0,0.1162720391885717,Dogecoin,DOGE,0.002457,-0.0487804878048779,0.002359,0.002203,0.002613,-0.1471157568718543,0.0116144018583043,-0.0002239999999999,-0.086720867208672,Sell,Red,9673.326198,18.77151417298962,-81.82063021815252,-6.989649206146602,24.195143781854846,-12.647954007439976,46.5051753969267,-66.63212435233163,0.00022868875017869312,0.0,0.002524000000000002,-0.0023774600364530603,0.0030634285714285707,-4.14945054945053e-05,0.0001922540835796343,3.696163265304501e-08,0.0024825054945054963,0.0031782224528735564,0.002793714285714288,0.002409206118555019,0.22599504547453833,1.742307692307373e-05,2.1911006175372606e-05,7.681149466603915e-05,-5.490048849066654e-05,0.6371397628657459,729.0,54.0,675.0,2407022.0,84172.0,2322850.0,1568.4,2146871.35,1355796.4,0.8571428571428571,0.023981334285714282,276254.0,31.573798661307155,53775.234906839265,0.005899857191237059,0.08896424673712389
2020-02-25,29,1582588800,0.002485,0.002457,0.002494,0.002398,131260178.0,317408817.0,104.0,80.0,616.0,472.0,1236227.0,9.0,253.0,81.0,221.0,11.0,21.0,133.0,436.0,15.0,11538.0,25464.0,229602.0,953079.0,17108.0,1237073.0,3.7,93.0,0.0,3.0,3.6,2.4,64.0,0.02217854,32.0,25.0,33.0,921.0,28.0,23.0,12.0,0.0,0.0,561,742,2.638329444123256e-07,294147,-4.878048780487799,266797850856.0,0.1189697802968122,Dogecoin,DOGE,0.002331,-0.0512820512820512,0.002488,0.002203,0.002494,-0.1033781033781033,0.0150590150590151,3.100000000000021e-05,0.0126170126170127,Hold,Grey,9312.711138,19.64503841563601,-117.41724178266466,-15.00367866563503,31.000853570039055,-20.045558086560366,42.49816066718248,-79.68911917098447,0.00022556812516592932,0.0,0.0024773142857142856,-0.0024011338969579738,0.003022114285714287,-4.1907692307692426e-05,0.00019378464798817786,3.7552489795902007e-08,0.002435406593406593,0.003137283581690644,0.002749714285714288,0.0023621449897379323,0.12237167810611921,-2.7903846153849374e-05,6.657410939049473e-07,6.15823439516123e-05,-6.0916602857707356e-05,-1.019820073095422,451.0,32.0,419.0,970187.0,37002.0,933185.0,1550.6,2168145.75,1383049.8,0.7142857142857143,0.02327521714285714,275279.28571428574,31.404427955912443,58299.51972317106,0.005908239462929299,-0.01651723205612332
2020-02-26,29,1582675200,0.002324,0.002331,0.002357,0.002222,140773244.0,298395226.0,641.0,231.0,1439.0,1005.0,1407383.0,16.0,639.0,154.0,477.0,3.0,98.0,275.0,1041.0,22.0,1358.0,130654.0,254623.0,979770.0,42264.0,1409581.0,3.6,87.0,1.0,2.7,3.0,2.6,57.5,0.03115393,18.0,27.0,33.0,683.0,28.0,17.0,37.0,0.0,1.0,1133,1713,2.646393990216401e-07,272112,-5.128205128205121,249976937145.0,0.1193691023691976,Dogecoin,DOGE,0.002331,0.0,0.002374,0.002203,0.002531,-0.0549120549120549,0.0858000858000856,4.299999999999964e-05,0.0184470184470182,Hold,Grey,8808.212264,20.927285136495083,-158.21888629678486,-22.220857798154757,37.59649250766309,-22.686567164179095,38.88957110092262,-89.08908908908907,0.00022624183051122006,0.0,0.0024075428571428566,-0.0025854877893716757,0.0029941714285714287,-4.512527472527478e-05,0.00020654672841851731,4.266155102039274e-08,0.0023624175824175815,0.0031139505996941796,0.002700857142857145,0.0022877636860201105,0.052332363614447715,-9.807051282051567e-05,-2.60382784553234e-05,4.405821947022516e-05,-7.009649792554856e-05,-3.5862130396666796,1063.0,101.0,962.0,1022034.0,132012.0,890022.0,1491.55,2107537.55,1343667.0,0.7857142857142857,0.023654810714285712,271594.5,31.404427955912443,59719.50498431362,0.00566992621145728,-0.09474230958155183
2020-02-27,29,1582761600,0.002333,0.002331,0.00239,0.002292,111895103.0,289729948.0,619.0,174.0,1124.0,448.0,781774.0,5.0,590.0,27.0,289.0,0.0,63.0,179.0,504.0,378.0,0.0,47617.0,168289.0,448385.0,118394.0,783480.0,3.9,91.0,0.0,3.0,3.4,3.4,68.5,0.02098368,82.0,29.0,32.0,724.0,30.0,24.0,57.0,0.0,2.0,1301,1337,2.649642606600125e-07,265701,0.0,250329072148.0,0.1157396324421741,Dogecoin,DOGE,0.002284,-0.0201630201630202,0.002523,0.002203,0.002531,-0.0549120549120549,0.0858000858000856,0.0001919999999999,0.0823680823680823,Hold,Grey,8797.412882,21.93183027181445,-137.04686118479233,-22.22085779815476,34.990917030966294,-21.830985915492953,38.88957110092262,-89.08908908908907,0.00021708169976041863,0.0,0.0023525999999999964,-0.0026599093401876907,0.0029561142857142883,-4.642417582417632e-05,0.00021124515451508892,4.462451530610379e-08,0.0023061758241758198,0.0030768474518873233,0.0026543571428571454,0.0022318668338269674,0.11732004741196536,-0.00014062179487179822,-4.6663498575598514e-05,2.5913875861060424e-05,-7.257737443665894e-05,-5.147138184599765,882.0,63.0,819.0,566779.0,47617.0,519162.0,1471.95,2032508.1,1278546.4,0.7857142857142857,0.023824715714285714,269158.9285714286,4.270608298368659,34567.92938893115,0.00570482801883065,-0.10313470916842904
2020-02-28,29,1582848000,0.002296,0.002284,0.002319,0.002253,103173376.0,279323248.0,381.0,193.0,605.0,1046.0,516329.0,61.0,99.0,52.0,139.0,2.0,46.0,151.0,389.0,17.0,2354.0,49870.0,127732.0,328134.0,8590.0,517119.0,3.6,88.0,2.0,3.2,3.5,2.8,66.5,0.02644612,71.0,29.0,32.0,1055.0,30.0,19.0,60.0,0.0,0.0,969,830,2.6253381219117525e-07,320358,-2.0163020163020238,248048176255.0,0.1126084667169043,Dogecoin,DOGE,0.002221,-0.0275831873905429,0.002548,0.002203,0.002531,-0.0354640980735551,0.1081436077057792,0.0002639999999999,0.1155866900175131,Hold,Grey,8699.83177,22.973900737154587,-139.4350019402407,-24.976735814909233,36.52081678657633,-28.42369163271701,37.51163209254539,-92.63657957244655,0.00020714729263467447,0.0,0.002334028571428572,-0.002252542644839509,0.002845114285714285,-3.9314285714285574e-05,0.00017220449400374166,2.9654387755084698e-08,0.002294714285714287,0.0029339804165789143,0.002589571428571431,0.002245162440563948,0.056382906353199216,-0.00017342948717949,-6.604036905643413e-05,7.523026877561509e-06,-7.356339593399565e-05,-6.36824984347132,406.0,48.0,358.0,336724.0,52224.0,284500.0,1368.8,1743502.65,1064121.15,0.9285714285714286,0.024182698571428574,270383.0,4.353433237386439,34025.962733659966,0.0059680591959187426,-0.11541594287136181
2020-02-29,29,1582934400,0.002242,0.002221,0.00228,0.002208,101621626.0,282385862.0,442.0,197.0,557.0,648.0,700940.0,4.0,150.0,21.0,98.0,5.0,41.0,128.0,368.0,15.0,6953.0,90781.0,279638.0,317805.0,6036.0,701951.0,3.6,87.0,1.0,3.1,3.0,3.2,65.0,0.01534985,94.0,27.0,33.0,1078.0,27.0,20.0,50.0,0.0,1.0,873,816,2.5946169452097653e-07,196822,-2.758318739054296,242217388695.0,0.1165836455926705,Dogecoin,DOGE,0.002276,0.024763619990995,0.002408,0.002203,0.002556,-0.0081044574515982,0.1508329581269699,0.000187,0.0841963079693832,Buy,Green,8560.030428,24.07036460250554,-129.43558159759365,-28.627270842304505,38.32439485206788,-22.69404803341456,35.686364578847744,-98.34605597964376,0.00019777962887505487,0.0,0.0022797428571428554,-0.0023205420314060922,0.0028062571428571445,-4.050109890109915e-05,0.00017734349236917345,3.1450714285695084e-08,0.002239241758241756,0.0028976869847383495,0.0025430000000000027,0.002188313015261656,0.04607863573350056,-0.00019976923076923383,-8.549472206499263e-05,-1.1080522910949322e-05,-7.441419915404331e-05,-7.361319765299577,383.0,46.0,337.0,323841.0,97734.0,226107.0,1300.25,1667295.4,991137.25,1.0,0.023025302857142858,267856.4285714286,4.353433237386439,35908.15883479403,0.003967090110797552,-0.15877521073467304
2020-03-01,29,1583020800,0.002218,0.002276,0.002286,0.002203,114001685.0,279592456.0,364.0,174.0,891.0,812.0,608312.0,1.0,162.0,8.0,90.0,1.0,35.0,226.0,619.0,10.0,1238.0,39761.0,188878.0,360411.0,18285.0,609012.0,3.7,93.0,2.0,1.0,3.2,3.0,54.5,0.00902167,10.0,26.0,32.0,323.0,27.0,19.0,35.0,0.0,0.0,689,1101,2.679154892870741e-07,204932,2.4763619990995016,242301588501.0,0.1153902695106953,Dogecoin,DOGE,0.002359,0.0364674868189807,0.002167,0.002203,0.002556,-0.0320738137082599,0.1230228471001758,-0.0001089999999999,-0.047891036906854,Hold,Grey,8495.216182,25.048364792830046,-100.15160128861109,-23.000313711224123,37.76236726704861,-18.188353702372407,38.49984314438794,-90.77117572692798,0.00018958108395540808,0.0,0.002245228571428571,-0.00230618660535368,0.0027684857142857146,-4.025054945054953e-05,0.0001765117791062338,3.115640816324788e-08,0.002204978021978021,0.002859880701069613,0.0025068571428571453,0.0021538335846446777,0.17302870093700112,-0.00023294871794872106,-9.537497331597129e-05,-2.7939412991953717e-05,-6.743556032401757e-05,-8.609823823197827,629.0,36.0,593.0,378696.0,40999.0,337697.0,1201.95,1573045.8,923275.75,1.1428571428571428,0.020543334285714285,266549.4285714286,4.353433237386439,35501.1193244065,0.0028569790110283553,-0.14378104676343528
2020-03-02,29,1583107200,0.002385,0.002359,0.002391,0.002325,121985765.0,285579888.0,304.0,212.0,1152.0,1836.0,1126466.0,120.0,223.0,118.0,408.0,6.0,145.0,238.0,743.0,20.0,6339.0,235519.0,232001.0,645825.0,7651.0,1128119.0,3.6,86.0,1.0,3.4,3.4,3.5,70.0,0.01502532,82.0,27.0,32.0,760.0,27.0,20.0,61.0,0.0,1.0,929,1430,2.629798993375196e-07,235838,3.6467486818980746,256427085227.0,0.1113688469169287,Dogecoin,DOGE,0.002488,0.0546841882153455,0.002223,0.002081,0.002556,-0.1178465451462484,0.0835099618482408,-0.0001359999999999,-0.0576515472657905,Hold,Grey,8970.267332,25.256600981055772,-50.594645818526295,-14.836017370208499,27.96367142799014,-11.04826546003016,42.58199131489575,-80.27812895069533,0.00018425386367287895,0.0,0.0022279428571428546,-0.0022740757839196375,0.0027439142857142865,-3.9690109890110135e-05,0.00017542864413674586,3.077520918365702e-08,0.002188252747252745,0.0028367858597020657,0.002485928571428574,0.002135071283155082,0.3191165244804128,-0.0002453205128205159,-9.540793400188412e-05,-4.1433117193939796e-05,-5.397481680794433e-05,-9.097219250828532,763.0,151.0,612.0,653476.0,241858.0,411618.0,1175.95,1512482.1,896796.2,1.1428571428571428,0.01911903785714286,262940.21428571426,3.7416573867739458,74459.03229964804,0.0031412179216682265,-0.1331713094017387
