date,asset_id,time,open,close,high,low,volume,market_cap,url_shares,unique_url_shares,tweets,tweet_spam,tweet_followers,tweet_quotes,tweet_retweets,tweet_replies,tweet_favorites,tweet_sentiment1,tweet_sentiment2,tweet_sentiment3,tweet_sentiment4,tweet_sentiment5,tweet_sentiment_impact1,tweet_sentiment_impact2,tweet_sentiment_impact3,tweet_sentiment_impact4,tweet_sentiment_impact5,social_score,average_sentiment,sentiment_relative,news,price_score,social_impact_score,correlation_rank,galaxy_score,volatility,alt_rank,alt_rank_30d,market_cap_rank,percent_change_24h_rank,volume_24h_rank,social_volume_24h_rank,social_score_24h_rank,medium,youtube,social_contributors,social_volume,price_btc,social_volume_global,percent_change_24h,market_cap_global,market_dominance,name,symbol,close_end_1d,close_percent_change_1d,close_end_7d,close_min_7d,close_max_7d,close_loss_7d,close_gain_7d,close_change_7d,close_percent_change_7d,decision,color
2020-06-28,29,1593302400,0.002326,0.002316,0.00234,0.002312,123176037.0,287510270.0,443.0,238.0,1072.0,734.0,959988.0,2.0,167.0,44.0,142.0,12.0,60.0,532.0,457.0,11.0,28546.0,88284.0,418145.0,419641.0,5727.0,961001.0,3.4,85.0,4.0,3.0,3.7,2.9,66.5,0.01069913,114.0,29.0,35.0,867.0,37.0,18.0,37.0,0.0,0.0,603,1341,2.5301205763788067e-07,252270,0.5644811115935732,263095493951.0,0.10927981535614863,Dogecoin,DOGE,0.002308,-0.0034542314335059415,0.002323,0.002279,0.002397,-0.01597582037996533,0.03497409326424867,7.000000000000062e-06,0.003022452504317816,Hold,Grey
2020-06-29,29,1593388800,0.002335,0.002308,0.002352,0.002302,119633256.0,291199817.0,288.0,192.0,401.0,788.0,362380.0,2.0,51.0,9.0,43.0,0.0,65.0,126.0,204.0,6.0,0.0,39354.0,165042.0,155892.0,2197.0,363026.0,3.4,77.0,1.0,2.3,3.8,3.0,62.5,0.0061028,94.0,37.0,35.0,870.0,36.0,43.0,91.0,0.0,0.0,506,650,2.5016653541822464e-07,294555,-0.34542314335059415,265450778639.0,0.10970011784972665,Dogecoin,DOGE,0.002315,0.0030329289428074643,0.002578,0.002279,0.002397,-0.01256499133448871,0.038561525129982524,0.00026999999999999984,0.11698440207972263,Hold,Grey
2020-06-30,29,1593475200,0.002297,0.002315,0.00233,0.002291,123382110.0,290481297.0,213.0,160.0,772.0,459.0,863186.0,72.0,418.0,176.0,743.0,6.0,67.0,73.0,594.0,27.0,14800.0,119239.0,137938.0,545493.0,41374.0,864981.0,3.6,81.0,3.0,2.2,3.0,2.8,59.0,0.00415119,31.0,39.0,35.0,523.0,25.0,28.0,42.0,0.0,0.0,333,979,2.5217119315610473e-07,313048,0.3032928942807464,264017409479.0,0.11002353881633133,Dogecoin,DOGE,0.002309,-0.0025917926565874427,0.00312,0.002279,0.002627,-0.015550755939524655,0.1347732181425487,0.0008050000000000002,0.34773218142548606,Hold,Grey
2020-07-01,29,1593561600,0.002343,0.002309,0.002397,0.002306,96401581.0,289649434.0,226.0,166.0,478.0,534.0,840799.0,3.0,100.0,7.0,163.0,4.0,35.0,114.0,301.0,12.0,253.0,22928.0,136350.0,669422.0,7572.0,841474.0,3.5,82.0,10.0,1.6,3.5,3.2,60.0,0.00600893,136.0,36.0,35.0,1120.0,29.0,45.0,53.0,0.0,0.0,353,692,2.491250159494901e-07,241812,-0.2591792656587443,267483840616.0,0.10828670372496293,Dogecoin,DOGE,0.002344,0.015158077089649334,0.004773,0.002279,0.003293,-0.012992637505413447,0.4261585101775661,0.0024640000000000005,1.0671286271113039,Buy,Green
2020-07-02,29,1593648000,0.002295,0.002344,0.002357,0.002279,59346229.0,289620141.0,276.0,165.0,391.0,1511.0,543037.0,1.0,65.0,12.0,128.0,5.0,34.0,136.0,207.0,9.0,2871.0,59128.0,56372.0,410501.0,14371.0,543695.0,3.5,85.0,17.0,2.9,3.2,2.4,59.0,0.00851379,23.0,36.0,34.0,403.0,38.0,43.0,65.0,0.0,0.0,614,606,2.5709960052366427e-07,238224,1.5158077089649333,263430910260.0,0.10994159368547596,Dogecoin,DOGE,0.00232,-0.010238907849829415,0.004353,0.002279,0.005606,-0.02773037542662114,1.3916382252559725,0.002009,0.8570819112627985,Hold,Grey
2020-07-03,29,1593734400,0.002327,0.00232,0.002337,0.002289,59795591.0,291302336.0,496.0,184.0,433.0,2518.0,978146.0,57.0,88.0,23.0,174.0,4.0,27.0,74.0,311.0,17.0,144614.0,36783.0,45042.0,747298.0,4751.0,979206.0,3.7,89.0,13.0,3.0,3.4,2.8,64.5,0.00725768,140.0,35.0,35.0,1077.0,38.0,39.0,44.0,0.0,0.0,1283,661,2.549098441922525e-07,232618,-1.0238907849829415,263925413216.0,0.11037297714168752,Dogecoin,DOGE,0.002316,-0.0017241379310345246,0.003536,0.002289,0.005606,-0.013362068965517332,1.4163793103448274,0.001216,0.5241379310344828,Hold,Grey
2020-07-04,29,1593820800,0.002344,0.002316,0.002355,0.002306,63676410.0,290531517.0,589.0,190.0,617.0,1335.0,493704.0,5.0,90.0,5.0,203.0,2.0,30.0,188.0,345.0,52.0,210.0,23892.0,117485.0,335513.0,16907.0,494795.0,3.8,91.0,12.0,2.8,3.7,3.3,68.0,0.00421257,153.0,36.0,35.0,1131.0,37.0,29.0,59.0,0.0,0.0,474,843,2.5197200038304005e-07,208518,-0.17241379310345245,266952971301.0,0.10883247172117604,Dogecoin,DOGE,0.002323,0.003022452504317816,0.003825,0.002289,0.005606,-0.011658031088082952,1.420552677029361,0.001509,0.6515544041450777,Buy,Green
2020-07-05,29,1593907200,0.002312,0.002323,0.00234,0.002289,69434681.0,291166185.0,817.0,239.0,625.0,1593.0,662730.0,0.0,24.0,10.0,71.0,5.0,36.0,264.0,314.0,6.0,760.0,92690.0,177835.0,390873.0,677.0,663822.0,3.4,86.0,13.0,2.5,3.3,2.8,59.5,0.00394063,36.0,35.0,35.0,742.0,38.0,23.0,36.0,0.0,0.0,740,916,2.5405893403517933e-07,202637,0.3022452504317816,265461418790.0,0.10968305161901301,Dogecoin,DOGE,0.002578,0.10977184674989239,0.003633,0.002289,0.005606,-0.01463624623331906,1.4132587171760653,0.00131,0.5639259578131726,Buy,Green
2020-07-06,29,1593993600,0.002411,0.002578,0.002627,0.002346,83590246.0,289223771.0,729.0,261.0,544.0,1353.0,1014232.0,17.0,137.0,83.0,937.0,7.0,51.0,58.0,417.0,11.0,7984.0,150295.0,113359.0,734737.0,9031.0,1016816.0,3.7,89.0,13.0,3.0,3.5,3.0,64.5,0.01226979,9.0,35.0,34.0,175.0,41.0,29.0,29.0,1.0,0.0,710,900,2.7503019680336963e-07,302421,10.977184674989239,275151145956.0,0.10511450715391546,Dogecoin,DOGE,0.00312,0.21024049650892163,0.003192,0.002346,0.005606,-0.0899922420480993,1.1745539177657098,0.000614,0.2381691233514352,Buy,Green
2020-07-07,29,1594080000,0.002557,0.00312,0.003293,0.002538,259453344.0,331950127.0,1105.0,770.0,5847.0,3496.0,23319901.0,352.0,2189.0,1263.0,11684.0,42.0,714.0,582.0,4392.0,117.0,101550.0,4927679.0,3880731.0,14195058.0,230371.0,23339764.0,3.6,85.0,48.0,3.3,3.0,5.0,75.5,0.06893412,2.0,21.0,33.0,86.0,25.0,4.0,4.0,0.0,0.0,2485,7123,3.353394970737767e-07,283712,21.024049650892163,274262448582.0,0.12103375023312837,Dogecoin,DOGE,0.004773,0.5298076923076924,0.003286,0.002538,0.005606,-0.18653846153846157,0.7967948717948717,0.00016599999999999991,0.053205128205128176,Buy,Green
2020-07-08,29,1594166400,0.003166,0.004773,0.005606,0.003096,1441623825.0,420426456.0,6365.0,3397.0,45614.0,14179.0,102168002.0,1936.0,18173.0,6820.0,86015.0,400.0,4348.0,4593.0,35543.0,730.0,2817782.0,13435731.0,8453236.0,73416757.0,4157440.0,102303454.0,3.7,88.0,86.0,3.8,3.0,5.0,76.5,0.17697019,1.0,6.0,28.0,55.0,11.0,2.0,2.0,3.0,0.0,15758,51403,5.047737112967882e-07,327610,52.98076923076924,282577301194.0,0.1487828124281509,Dogecoin,DOGE,0.004353,-0.087994971715902,0.003105,0.00299,0.005606,-0.3735596061177457,0.17452336056987208,-0.0016680000000000002,-0.34946574481458204,Sell,Red
2020-07-09,29,1594252800,0.004677,0.004353,0.004964,0.003962,520400895.0,584879811.0,3536.0,1803.0,22483.0,9831.0,54815215.0,550.0,7933.0,2455.0,22538.0,160.0,2823.0,3099.0,16027.0,374.0,824523.0,15510798.0,5274716.0,31341670.0,1896984.0,54859577.0,3.6,84.0,67.0,3.4,4.1,4.4,78.0,0.12791791,161.0,6.0,28.0,1467.0,14.0,2.0,3.0,1.0,3.0,7710,25598,4.6935279811175545e-07,260965,-8.7994971715902,277679209548.0,0.21063147361736384,Dogecoin,DOGE,0.003536,-0.18768665288306915,0.003002,0.00299,0.004964,-0.3131173903055364,0.14036296806799897,-0.0013510000000000002,-0.31036067080174595,Sell,Red
2020-07-10,29,1594339200,0.00437,0.003536,0.004387,0.003358,307543759.0,521629959.0,1878.0,1106.0,11801.0,4885.0,24342466.0,1039.0,4275.0,1750.0,14478.0,113.0,1398.0,1384.0,8680.0,226.0,439258.0,4053357.0,4212053.0,15268470.0,390870.0,24370307.0,3.6,85.0,47.0,1.0,3.0,3.2,54.0,0.07600633,237.0,6.0,30.0,1612.0,16.0,3.0,3.0,2.0,2.0,4054,13783,3.796079408649971e-07,245189,-18.768665288306916,277105449063.0,0.1882424040248329,Dogecoin,DOGE,0.003825,0.08173076923076916,0.003081,0.002871,0.004387,-0.18806561085972856,0.2406674208144797,-0.0004550000000000001,-0.1286764705882353,Hold,Grey
2020-07-11,29,1594425600,0.003528,0.003825,0.003992,0.003436,220413405.0,452707108.0,1275.0,821.0,7395.0,3625.0,11992174.0,242.0,3078.0,735.0,7848.0,65.0,699.0,1023.0,5453.0,155.0,68846.0,2164791.0,1185253.0,8288924.0,296263.0,12007621.0,3.7,87.0,43.0,2.9,3.0,3.1,63.5,0.07098575,4.0,6.0,30.0,184.0,21.0,3.0,4.0,0.0,1.0,2515,8628,4.1220011875999454e-07,196654,8.173076923076916,278474619708.0,0.16256673892748102,Dogecoin,DOGE,0.003633,-0.050196078431372526,0.003446,0.002871,0.003992,-0.24941176470588236,0.04366013071895426,-0.000379,-0.09908496732026144,Sell,Red
2020-07-12,29,1594512000,0.003843,0.003633,0.003892,0.003591,143239452.0,475847777.0,1388.0,799.0,4430.0,2657.0,8695109.0,198.0,1651.0,293.0,3065.0,31.0,495.0,567.0,3221.0,116.0,58614.0,1069972.0,1414721.0,5873687.0,283322.0,8703195.0,3.6,86.0,47.0,3.0,3.0,4.2,69.0,0.0263686,185.0,6.0,30.0,1472.0,28.0,4.0,5.0,0.0,2.0,1503,5524,3.8853486770407594e-07,244270,-5.019607843137253,281186041326.0,0.16922880479984925,Dogecoin,DOGE,0.003192,-0.12138728323699421,0.003367,0.002871,0.003892,-0.20974401321222133,0.0712909441233141,-0.00026599999999999974,-0.07321772639691708,Sell,Red
2020-07-13,29,1594598400,0.003614,0.003192,0.003621,0.00299,175961187.0,453344529.0,1312.0,667.0,3897.0,2072.0,9929200.0,98.0,1410.0,439.0,3007.0,73.0,528.0,398.0,2640.0,88.0,140189.0,1211351.0,698056.0,6370457.0,112827.0,9935734.0,3.4,72.0,35.0,3.5,3.0,3.1,66.5,0.03574677,196.0,6.0,33.0,1579.0,26.0,7.0,5.0,0.0,2.0,1463,4766,3.4468264657313696e-07,255046,-12.138728323699421,277101381388.0,0.1636024067181472,Dogecoin,DOGE,0.003286,0.029448621553884682,0.003243,0.002871,0.003787,-0.10056390977443612,0.18640350877192985,5.099999999999983e-05,0.015977443609022503,Buy,Green
2020-07-14,29,1594684800,0.003165,0.003286,0.003396,0.003057,133448128.0,398976628.0,910.0,513.0,2743.0,1880.0,6573125.0,83.0,1022.0,354.0,2861.0,78.0,336.0,332.0,1962.0,35.0,102427.0,1762188.0,256050.0,4436386.0,20394.0,6579171.0,3.5,81.0,19.0,3.0,3.8,2.6,65.0,0.05435162,8.0,6.0,33.0,250.0,28.0,10.0,8.0,0.0,2.0,1015,3446,3.541280190743223e-07,296823,2.9448621553884684,279646277473.0,0.14267188950459797,Dogecoin,DOGE,0.003105,-0.055082166768107045,0.00331,0.002871,0.003787,-0.12629336579427877,0.15246500304321367,2.400000000000015e-05,0.0073037127206330345,Hold,Grey
2020-07-15,29,1594771200,0.003263,0.003105,0.003278,0.003024,112093230.0,412611156.0,597.0,403.0,3148.0,1646.0,5420171.0,92.0,986.0,243.0,2032.0,34.0,488.0,441.0,2119.0,66.0,6789.0,678247.0,596904.0,4114767.0,26817.0,5425002.0,3.6,84.0,15.0,2.9,3.0,3.9,67.0,0.02310817,190.0,4.0,33.0,1462.0,28.0,11.0,12.0,0.0,0.0,968,3721,3.364904295563793e-07,724028,-5.508216676810704,277486697938.0,0.14869583265291925,Dogecoin,DOGE,0.003002,-0.0331723027375202,0.003282,0.002871,0.003787,-0.0753623188405798,0.2196457326892109,0.00017700000000000007,0.057004830917874415,Hold,Grey
2020-07-16,29,1594857600,0.003088,0.003002,0.003097,0.002871,123774637.0,387148136.0,386.0,294.0,1749.0,1113.0,3805692.0,39.0,474.0,232.0,1209.0,45.0,195.0,200.0,1283.0,26.0,23708.0,470485.0,612068.0,2639924.0,61461.0,3808826.0,3.6,84.0,7.0,3.2,3.3,2.5,63.0,0.0286217,124.0,4.0,34.0,1297.0,27.0,12.0,16.0,3.0,3.0,859,2228,3.2746843464644865e-07,339283,-3.3172302737520196,276081555687.0,0.14022962708849654,Dogecoin,DOGE,0.003081,0.026315789473684237,0.003315,0.002871,0.003787,-0.04363757495003333,0.26149233844103936,0.0003129999999999999,0.10426382411725514,Buy,Green
2020-07-17,29,1594944000,0.002987,0.003081,0.003106,0.002932,102308408.0,379130431.0,363.0,269.0,1559.0,1607.0,1860165.0,40.0,325.0,142.0,870.0,23.0,173.0,173.0,1150.0,40.0,9138.0,295800.0,96407.0,1435041.0,25156.0,1862488.0,3.6,85.0,8.0,5.0,3.0,3.2,74.0,0.01914723,27.0,4.0,34.0,396.0,28.0,13.0,24.0,0.0,16.0,895,1957,3.3513440315764193e-07,270289,2.631578947368424,275682479387.0,0.13752431124495978,Dogecoin,DOGE,0.003446,0.11846802986043488,0.003211,0.002932,0.003787,-0.04836092177864324,0.22914638104511523,0.0001299999999999999,0.04219409282700419,Buy,Green
2020-07-18,29,1595030400,0.003099,0.003446,0.00367,0.003022,258166876.0,382421990.0,1550.0,1032.0,8833.0,4670.0,17313916.0,297.0,3345.0,1047.0,10325.0,107.0,1405.0,1636.0,5521.0,164.0,69463.0,3643123.0,3191799.0,10201076.0,223469.0,17332492.0,3.5,78.0,64.0,2.9,3.0,3.5,65.5,0.05674955,1.0,4.0,32.0,133.0,15.0,4.0,3.0,0.0,9.0,3758,10195,3.7339874054687436e-07,220299,11.846802986043487,277489870381.0,0.13781475679632044,Dogecoin,DOGE,0.003367,-0.02292513058618678,0.003236,0.003022,0.003787,-0.12304120719674982,0.09895531050493331,-0.00020999999999999968,-0.06094022054555998,Sell,Red
2020-07-19,29,1595116800,0.003463,0.003367,0.003787,0.003316,144092442.0,436335489.0,981.0,705.0,7303.0,2726.0,59100131.0,684.0,1671.0,2654.0,6731.0,90.0,988.0,736.0,5287.0,202.0,112969.0,7487768.0,39426049.0,11969354.0,115731.0,59114105.0,3.4,74.0,30.0,3.4,3.1,4.0,70.0,0.04276494,164.0,4.0,33.0,1365.0,19.0,4.0,2.0,0.0,3.0,4851,8235,3.6298050603134125e-07,225029,-2.2925130586186784,279510865849.0,0.15610680739535945,Dogecoin,DOGE,0.003243,-0.036828036828036946,0.003236,0.003134,0.003787,-0.06920106920106923,0.12474012474012468,-0.00013100000000000004,-0.038907038907038914,Sell,Red
2020-07-20,29,1595203200,0.003371,0.003243,0.003453,0.003134,95792976.0,431418943.0,530.0,381.0,1782.0,1853.0,2800153.0,39.0,514.0,131.0,1248.0,49.0,321.0,226.0,1129.0,57.0,84673.0,494326.0,203207.0,1986155.0,33724.0,2803192.0,3.5,77.0,24.0,2.8,3.2,3.7,65.5,0.02545161,184.0,4.0,34.0,1402.0,28.0,13.0,17.0,2.0,0.0,986,2293,3.5246361709637023e-07,249744,-3.6828036828036947,276122249483.0,0.15624200650536899,Dogecoin,DOGE,0.00331,0.020659882824545242,0.003147,0.003134,0.003453,-0.03361085414739431,0.06475485661424611,-9.599999999999973e-05,-0.029602220166512407,Hold,Grey
2020-07-21,29,1595289600,0.003293,0.00331,0.003371,0.003203,100128545.0,404949906.0,502.0,286.0,1526.0,2600.0,3635016.0,29.0,376.0,84.0,935.0,24.0,161.0,215.0,1101.0,25.0,21240.0,1012346.0,280026.0,2290213.0,32615.0,3637427.0,3.6,85.0,32.0,2.8,3.0,2.8,61.5,0.0214479,38.0,4.0,32.0,506.0,29.0,16.0,13.0,0.0,4.0,1349,1922,3.514085844500246e-07,307405,2.065988282454524,283116417295.0,0.1430330003003862,Dogecoin,DOGE,0.003282,-0.008459214501510517,0.003222,0.003078,0.003557,-0.07009063444108761,0.07462235649546822,-8.799999999999997e-05,-0.026586102719033222,Sell,Red
2020-07-22,29,1595376000,0.003366,0.003282,0.003379,0.003245,63662154.0,408988058.0,488.0,301.0,2192.0,1728.0,2504529.0,42.0,1311.0,136.0,1451.0,16.0,126.0,239.0,1788.0,23.0,23284.0,331296.0,241696.0,1899701.0,11492.0,2508497.0,3.7,88.0,26.0,2.6,3.2,3.6,65.5,0.00811202,106.0,4.0,33.0,1040.0,32.0,11.0,15.0,2.0,2.0,1109,2596,3.410508157814816e-07,326120,-0.8459214501510517,290573826222.0,0.1407518575632242,Dogecoin,DOGE,0.003315,0.010054844606946865,0.003177,0.003077,0.003557,-0.062461913467398024,0.08379037172455808,-0.00010500000000000006,-0.03199268738574042,Hold,Grey
2020-07-23,29,1595462400,0.003314,0.003315,0.003379,0.003266,67396808.0,414414184.0,466.0,297.0,1845.0,1324.0,1976169.0,19.0,382.0,78.0,708.0,26.0,133.0,174.0,1489.0,23.0,62066.0,127391.0,144430.0,1619705.0,23764.0,1978213.0,3.7,89.0,24.0,3.2,3.3,3.6,70.0,0.00869121,33.0,4.0,33.0,616.0,34.0,15.0,22.0,0.0,0.0,1080,2232,3.43938606639573e-07,304091,1.0054844606946864,293737107556.0,0.14108336105304412,Dogecoin,DOGE,0.003211,-0.03137254901960782,0.003228,0.003077,0.003557,-0.07179487179487178,0.07300150829562596,-8.699999999999984e-05,-0.026244343891402667,Sell,Red
2020-07-24,29,1595548800,0.003308,0.003211,0.003324,0.003152,67377389.0,413215889.0,429.0,317.0,1130.0,1067.0,1752194.0,20.0,298.0,103.0,870.0,23.0,119.0,155.0,814.0,19.0,148812.0,154397.0,282406.0,1151916.0,15954.0,1754378.0,3.6,86.0,24.0,5.0,3.0,3.6,76.0,0.01242533,145.0,4.0,34.0,1338.0,35.0,17.0,26.0,2.0,2.0,587,1540,3.360102016305322e-07,253587,-3.137254901960782,291934163524.0,0.14154420435483886,Dogecoin,DOGE,0.003236,0.00778573653067589,0.003237,0.003077,0.003557,-0.0417315478044223,0.10775459358455308,2.599999999999998e-05,0.008097165991902829,Buy,Green
2020-07-25,29,1595635200,0.003257,0.003236,0.003382,0.003168,78245135.0,403411871.0,357.0,260.0,1019.0,1400.0,1625872.0,17.0,294.0,126.0,478.0,32.0,121.0,138.0,650.0,78.0,16740.0,294914.0,144463.0,1066950.0,103720.0,1627718.0,3.6,82.0,24.0,2.9,3.6,2.8,65.0,0.01039474,77.0,4.0,34.0,903.0,34.0,16.0,15.0,0.0,0.0,819,1386,3.291773972157391e-07,228850,0.778573653067589,302676082974.0,0.1332817139154841,Dogecoin,DOGE,0.003236,0.0,0.00371,0.003077,0.003557,-0.04913473423980231,0.09919653893695911,0.00047400000000000003,0.14647713226205192,Hold,Grey
2020-07-26,29,1595721600,0.003323,0.003236,0.00336,0.003179,75834212.0,406126407.0,409.0,294.0,1232.0,1313.0,1700472.0,11.0,299.0,36.0,405.0,17.0,110.0,162.0,878.0,65.0,15601.0,149782.0,169983.0,1277098.0,88759.0,1702152.0,3.7,88.0,24.0,2.7,3.0,4.2,69.0,0.00717567,61.0,4.0,34.0,1010.0,35.0,12.0,19.0,0.0,0.0,758,1623,3.254963491842136e-07,248569,0.0,306667939818.0,0.132431974219746,Dogecoin,DOGE,0.003147,-0.02750309023485788,0.00336,0.003077,0.003908,-0.04913473423980231,0.20766378244746594,0.00012399999999999998,0.03831891223733003,Hold,Grey
2020-07-27,29,1595808000,0.003512,0.003147,0.003557,0.003078,98243418.0,406461293.0,376.0,233.0,1321.0,1489.0,2056144.0,40.0,410.0,58.0,843.0,8.0,157.0,114.0,1001.0,41.0,2543.0,395693.0,284502.0,1332504.0,42253.0,2058141.0,3.7,85.0,14.0,2.8,3.6,2.8,66.0,0.01223102,57.0,4.0,34.0,1159.0,38.0,18.0,21.0,0.0,0.0,1063,1606,2.8711965851414383e-07,438297,-2.750309023485788,326644425908.0,0.12443539848265484,Dogecoin,DOGE,0.003222,0.023832221163012385,0.003383,0.003077,0.003908,-0.022243406418811625,0.24181760406736572,0.0002360000000000001,0.07499205592627903,Buy,Green
2020-07-28,29,1595894400,0.003146,0.003222,0.003257,0.003077,79412159.0,396801875.0,376.0,278.0,997.0,1693.0,2416643.0,10.0,243.0,42.0,420.0,15.0,100.0,230.0,622.0,30.0,45945.0,129513.0,1035560.0,1164069.0,42271.0,2418293.0,3.6,85.0,9.0,2.6,3.6,2.7,64.0,0.01309563,71.0,4.0,34.0,651.0,37.0,24.0,19.0,0.0,0.0,1034,1364,2.942709414601517e-07,365067,2.3832221163012384,327587054633.0,0.12112867996097777,Dogecoin,DOGE,0.003177,-0.013966480446927344,0.00356,0.003077,0.003908,-0.04500310366232159,0.21291123525760397,0.00033799999999999976,0.1049037864680322,Hold,Grey
2020-07-29,29,1595980800,0.003246,0.003177,0.003326,0.003119,68621118.0,404040993.0,614.0,357.0,960.0,1315.0,4026541.0,12.0,239.0,94.0,511.0,19.0,126.0,254.0,528.0,33.0,22902.0,315089.0,2500412.0,1104365.0,84629.0,4028365.0,3.4,80.0,22.0,3.2,3.0,2.9,63.5,0.0115779,103.0,4.0,34.0,1124.0,38.0,25.0,13.0,0.0,0.0,826,1402,2.863189740840438e-07,358172,-1.3966480446927343,332925066069.0,0.12136094099813469,Dogecoin,DOGE,0.003228,0.01605288007554291,0.003493,0.003119,0.003908,-0.018256216556499946,0.23009128108278246,0.0003159999999999999,0.09946490399748185,Buy,Green
2020-07-30,29,1596067200,0.003209,0.003228,0.003305,0.003129,67829201.0,397424279.0,1058.0,405.0,1115.0,1486.0,3439996.0,17.0,324.0,93.0,947.0,11.0,135.0,129.0,777.0,63.0,132781.0,265391.0,992388.0,1766412.0,284405.0,3442708.0,3.6,82.0,18.0,3.2,3.2,2.0,60.0,0.00974671,30.0,4.0,34.0,573.0,39.0,17.0,14.0,0.0,0.0,1133,1594,2.88414298687059e-07,263925,1.605288007554291,336554366087.0,0.11808620509688025,Dogecoin,DOGE,0.003237,0.0027881040892192978,0.003573,0.003129,0.003908,-0.03066914498141268,0.2106567534076828,0.0003449999999999998,0.10687732342007429,Buy,Green
2020-07-31,29,1596153600,0.00331,0.003237,0.003347,0.003173,65415737.0,401974919.0,617.0,408.0,1100.0,923.0,2142459.0,12.0,280.0,71.0,616.0,15.0,96.0,152.0,807.0,30.0,5826.0,338419.0,327797.0,1447853.0,23543.0,2144520.0,3.7,87.0,13.0,2.7,3.5,3.5,67.5,0.00869552,44.0,4.0,34.0,841.0,38.0,14.0,17.0,0.0,0.0,687,1591,2.841992147961124e-07,290184,0.27881040892192976,343956310199.0,0.1168680169779216,Dogecoin,DOGE,0.00371,0.14612295335186912,0.003499,0.003173,0.003908,-0.019771393265369114,0.20729070126660493,0.0002620000000000001,0.08093914118010506,Buy,Green
2020-08-01,29,1596240000,0.003334,0.00371,0.003908,0.003306,188797501.0,402144011.0,672.0,380.0,2022.0,2033.0,4998015.0,40.0,669.0,149.0,1365.0,21.0,217.0,304.0,1426.0,54.0,51576.0,507795.0,425077.0,3969265.0,46525.0,5001407.0,3.6,85.0,14.0,2.6,3.3,3.4,63.5,0.03818227,4.0,4.0,33.0,130.0,27.0,11.0,8.0,0.0,0.0,1116,2524,3.2233822128631023e-07,281527,14.612295335186912,360877689883.0,0.11143498816188357,Dogecoin,DOGE,0.00336,-0.09433962264150944,0.003492,0.003216,0.003908,-0.13315363881401618,0.053369272237196716,-0.0002180000000000003,-0.05876010781671167,Sell,Red
2020-08-02,29,1596326400,0.003542,0.00336,0.00357,0.003216,123571715.0,467407100.0,591.0,341.0,1069.0,1216.0,2020605.0,9.0,312.0,65.0,857.0,11.0,134.0,131.0,770.0,23.0,48857.0,262048.0,183868.0,1510151.0,16924.0,2022706.0,3.6,83.0,10.0,2.8,3.7,4.1,71.5,0.05671532,160.0,4.0,33.0,1489.0,31.0,13.0,13.0,0.0,0.0,745,1485,3.0297211741003014e-07,231448,-9.433962264150944,342350426031.0,0.1365288501080107,Dogecoin,DOGE,0.003383,0.0068452380952381,0.00345,0.003216,0.003734,-0.042857142857142864,0.11130952380952373,8.99999999999998e-05,0.026785714285714225,Buy,Green
2020-08-03,29,1596412800,0.003408,0.003383,0.003476,0.003304,80838317.0,416264844.0,735.0,289.0,747.0,1393.0,864964.0,5.0,194.0,22.0,193.0,8.0,75.0,128.0,527.0,9.0,1121.0,132431.0,150710.0,575137.0,5979.0,866352.0,3.6,87.0,4.0,4.4,3.0,2.9,69.0,0.03388828,40.0,4.0,33.0,498.0,34.0,24.0,56.0,0.0,0.0,896,1089,3.0140990822824095e-07,299225,0.6845238095238101,347764595814.0,0.11969730358136771,Dogecoin,DOGE,0.00356,0.052320425657700155,0.003493,0.003293,0.003734,-0.026603606266627323,0.10375406443984621,0.00010999999999999985,0.032515518770322153,Buy,Green
2020-08-04,29,1596499200,0.003396,0.00356,0.003576,0.003293,92819488.0,426339691.0,293.0,227.0,801.0,1419.0,2265644.0,8.0,173.0,47.0,330.0,4.0,73.0,77.0,642.0,5.0,5471.0,145309.0,54787.0,2058880.0,1755.0,2266960.0,3.7,90.0,4.0,2.8,3.0,2.8,60.0,0.01148806,7.0,4.0,33.0,233.0,32.0,28.0,15.0,0.0,0.0,784,1102,3.18076898608026e-07,281586,5.232042565770016,350243951853.0,0.12172649627335691,Dogecoin,DOGE,0.003493,-0.018820224719101063,0.003383,0.003293,0.003734,-0.07499999999999997,0.048876404494382054,-0.00017699999999999964,-0.049719101123595406,Sell,Red
2020-08-05,29,1596585600,0.003707,0.003493,0.003734,0.003451,85335932.0,443519418.0,410.0,232.0,690.0,1219.0,1980497.0,6.0,215.0,51.0,396.0,6.0,65.0,82.0,526.0,11.0,2959.0,143357.0,190244.0,1575596.0,69009.0,1982012.0,3.6,87.0,1.0,3.0,3.8,4.0,71.0,0.01763101,163.0,4.0,33.0,1338.0,34.0,28.0,23.0,0.0,0.0,803,1021,2.9730094231344875e-07,286708,-1.8820224719101064,362338950178.0,0.12240456560966462,Dogecoin,DOGE,0.003573,0.022902948754652097,0.003464,0.00332,0.003734,-0.04952762668193529,0.0689951331233896,-2.8999999999999946e-05,-0.008302318923561394,Hold,Grey
